ts,ax,ay,az,gx,gy,gz,mx,my,mz
1782300448958,-0.100499,0.954736,9.134504,0.22834,0.043149,-0.129795,0.28125,11.34375,-54.993752
1782300448964,-0.155533,1.071985,8.58894,0.216123,0.021769,-0.121854,0.28125,11.34375,-54.993752
1782300448969,-0.155533,1.071985,8.58894,0.216123,0.021769,-0.121854,2.00625,11.606251,-52.406254
1782300448973,-0.105284,1.205983,8.18216,0.17153,-0.032598,-0.113912,2.00625,11.606251,-52.406254
1782300448978,-0.105284,1.205983,8.18216,0.17153,-0.032598,-0.113912,0.43125,10.462501,-54.093754
1782300448981,0.014357,1.304088,8.062519,0.108611,-0.075969,-0.112691,0.43125,10.462501,-54.093754
1782300448988,0.014357,1.304088,8.062519,0.108611,-0.075969,-0.112691,0.6,10.59375,-54.393753
1782300448990,0.12682,1.39023,8.206089,0.031642,-0.124228,-0.115745,0.6,10.59375,-54.393753
1782300448999,0.287139,1.438086,8.378372,-0.036775,-0.137667,-0.11941,1.78125,10.575001,-53.943752
1782300449007,0.413958,1.308874,8.507584,-0.092364,-0.134002,-0.123075,1.78125,10.575001,-53.943752
1782300449008,0.413958,1.308874,8.507584,-0.092364,-0.134002,-0.123075,0.80625,8.681251,-54.112503
1782300449016,0.507278,1.239482,8.58894,-0.128405,-0.115065,-0.120021,0.80625,8.681251,-54.112503
1782300449018,0.507278,1.239482,8.58894,-0.128405,-0.115065,-0.120021,-0.15,9.8625,-53.943752
1782300449024,0.650848,1.177269,8.718153,-0.148563,-0.094906,-0.120021,-0.15,9.8625,-53.943752
1782300449029,0.650848,1.177269,8.718153,-0.148563,-0.094906,-0.120021,0.58125,10.89375,-54.393753
1782300449033,0.708275,1.083949,8.823436,-0.149785,-0.0552,-0.130406,0.58125,10.89375,-54.393753
1782300449038,0.708275,1.083949,8.823436,-0.149785,-0.0552,-0.130406,-0.6375,11.212501,-54.075001
1782300449041,0.72024,0.969093,8.900007,-0.140011,-0.01977,-0.144456,-0.6375,11.212501,-54.075001
1782300449049,0.72024,0.969093,8.900007,-0.140011,-0.01977,-0.144456,-0.88125,10.63125,-55.462502
1782300449052,0.693919,0.878166,8.990934,-0.129016,-0.003276,-0.156062,-0.88125,10.63125,-55.462502
