ts,sensor,x,y,z
1782298953040,gyro,-0.010355,-0.183482,0.160060
1782298953040,accel,0.160319,1.081556,10.697016
1782298953040,mag,1.781250,-12.637501,-53.437504
1782298953047,gyro,-0.044564,-0.189590,0.164337
1782298953047,accel,0.150748,0.990629,10.828622
1782298953048,mag,0.693750,-13.668751,-51.937504
1782298953055,gyro,-0.077550,-0.182871,0.163726
1782298953056,accel,0.160319,0.887737,10.890835
1782298953059,mag,3.337500,-13.687501,-54.056252
1782298953064,gyro,-0.092211,-0.168210,0.161893
1782298953064,accel,0.172283,0.825524,10.981762
1782298953070,mag,1.743750,-13.387501,-51.937504
1782298953072,gyro,-0.079994,-0.134612,0.161282
1782298953073,accel,0.179462,0.787239,11.096618
1782298953079,mag,1.743750,-13.387501,-51.937504
1782298953081,gyro,-0.033568,-0.080856,0.163115
1782298953081,accel,0.155533,0.796810,11.228223
1782298953089,mag,1.950000,-13.537500,-53.156254
1782298953090,gyro,0.044012,-0.011218,0.169223
1782298953090,accel,0.088534,0.789631,11.319150
1782298953101,gyro,0.142361,0.046814,0.178386
1782298953101,accel,-0.004786,0.777667,11.374185
1782298953101,mag,1.650000,-13.237500,-53.606251
1782298953107,gyro,0.251095,0.092629,0.186328
1782298953108,accel,-0.086142,0.720240,11.424435
1782298953108,mag,1.650000,-13.237500,-53.606251
1782298953116,gyro,0.356164,0.125005,0.192436
1782298953116,accel,-0.179462,0.672383,11.520148
1782298953135,accel,-0.327817,0.739382,11.390935
