ts,sensor,x,y,z
1782299777171,gyro,0.479558,0.129281,0.399519
1782299777171,accel,0.033500,1.296910,10.345272
1782299777179,gyro,0.463676,0.189146,0.414791
1782299777180,accel,-0.095713,1.433301,10.302201
1782299777180,mag,27.187502,-6.300000,-55.818752
1782299777189,gyro,0.416639,0.241680,0.430674
1782299777190,accel,-0.284746,1.598405,10.309379
1782299777190,mag,27.150002,-6.600000,-54.600002
1782299777197,gyro,0.351888,0.266726,0.445945
1782299777197,accel,-0.445065,1.744368,10.335701
1782299777198,mag,27.356251,-7.200000,-55.218754
1782299777212,gyro,0.274308,0.260006,0.458773
1782299777212,accel,-0.502493,1.792224,10.335701
1782299777212,mag,27.750002,-6.168750,-54.900002
1782299777213,gyro,0.180235,0.234350,0.467325
1782299777214,accel,-0.512064,1.698904,10.350057
1782299777219,mag,28.162500,-7.931250,-56.287502
1782299777222,gyro,0.059894,0.191589,0.467936
1782299777223,accel,-0.514457,1.517050,10.440984
1782299777228,mag,28.068750,-7.500000,-54.150002
1782299777231,gyro,-0.092822,0.105457,0.458162
1782299777231,accel,-0.540778,1.272982,10.699410
1782299777241,gyro,-0.272416,-0.042372,0.441058
1782299777241,accel,-0.528814,1.016950,11.036798
1782299777241,mag,29.625002,-7.518750,-55.218754
1782299777249,gyro,-0.463006,-0.234794,0.422121
1782299777249,accel,-0.421137,0.744168,11.335901
1782299777249,mag,28.481251,-6.787500,-53.381252
1782299777256,gyro,-0.629161,-0.431493,0.403796
1782299777256,accel,-0.318245,0.442672,11.663717
1782299777258,mag,26.531252,-9.093750,-56.456253
1782299777265,gyro,-0.729954,-0.564661,0.383637
1782299777265,accel,-0.210568,0.169890,12.082461
1782299777270,mag,26.737501,-7.481250,-54.918751
1782299777274,accel,-0.119641,-0.062213,12.211673
1782299777274,gyro,-0.733008,-0.593372,0.369587
1782299777279,mag,28.818750,-7.218750,-54.150002
1782299777282,gyro,-0.652985,-0.530453,0.367144
1782299777282,accel,0.019143,-0.186640,11.929321
1782299777288,mag,27.187502,-7.050000,-55.368752
1782299777291,gyro,-0.525925,-0.438212,0.368976
1782299777291,accel,0.095713,-0.155533,11.493826
1782299777299,gyro,-0.371987,-0.345361,0.376917
1782299777303,accel,0.145962,-0.083749,11.065511
1782299777303,mag,27.168751,-5.568750,-56.100002
1782299777312,gyro,-0.203388,-0.232962,0.391578
1782299777312,mag,27.393751,-6.150000,-57.487503
1782299777312,accel,0.174676,0.033500,10.735302
1782299777316,gyro,-0.037844,-0.094295,0.405628
1782299777317,accel,0.131605,0.244068,10.433806
1782299777318,mag,27.018751,-6.750000,-54.900002
1782299777325,accel,0.016750,0.528814,10.046169
1782299777325,gyro,0.098379,0.049869,0.419678
1782299777329,mag,25.143751,-6.993750,-57.187504
1782299777334,gyro,0.182067,0.167766,0.431284
1782299777334,accel,-0.076570,0.787239,9.663317
