ts_ns,ax,ay,az,gx,gy,gz,mx,my,mz
1774594928077,0.21547815,1.8435353,8.834604,0.05375614,-0.004886922,0.010995574,-3.84,11.4,-23.22
1774594928088,0.19153613,1.8770541,8.619126,0.029321533,0.013439035,-0.0036651916,-3.54,11.82,-23.58
1774594928098,0.12928689,1.9249382,8.408437,-0.0061086523,0.014660766,-0.013439035,-4.3199997,10.86,-23.88
1774594928108,0.08619126,1.9967642,8.293514,-0.03176499,0.0036651916,-0.017104227,-4.5,10.74,-24.66
1774594928118,0.05267244,2.1930888,8.207323,-0.112399206,-0.04642576,-0.02443461,-4.98,10.74,-24.6
1774594928128,0.06703765,2.2601264,8.255207,-0.13683382,-0.06719518,-0.028099801,-5.04,11.16,-24.18
1774594928139,0.11971009,2.303222,8.298303,-0.17104226,-0.089186326,-0.035430185,-4.8599997,11.04,-24.359999
1774594928150,0.15322891,2.3798366,8.532935,-0.22724187,-0.12217305,-0.052534413,-4.08,11.5199995,-25.08
1774594928160,0.1388637,2.408567,8.686164,-0.2406809,-0.12217305,-0.05497787,-3.78,11.58,-24.48
1774594928171,0.1436521,2.408567,8.844181,-0.2565634,-0.12461651,-0.05375614,-4.2,11.5199995,-24.18
1774594928181,0.10534488,2.384625,9.193734,-0.2724459,-0.103847094,-0.056199603,-4.62,11.28,-22.8
1774594928191,0.05746084,2.3654714,9.519346,-0.25778514,-0.09162979,-0.05497787,-4.68,11.639999,-23.039999
1774594928201,0.05746084,2.3463178,9.758766,-0.22724187,-0.05497787,-0.05497787,-4.08,12.12,-22.619999
1774594928211,0.019153614,2.384625,9.873688,-0.19181168,-0.008552114,-0.05497787,-4.74,12.0,-23.279999
1774594928221,-0.095768064,2.2601264,9.835381,-0.12217305,0.009773844,-0.04520403,-4.98,11.7,-24.18
1774594928231,-0.05746084,2.1547816,9.821015,-0.08674286,-0.012217305,-0.02443461,-5.46,11.88,-24.539999
1774594928241,0.095768064,2.0829554,9.854534,-0.064751714,-0.02076942,-0.0061086523,-5.1,12.179999,-24.24
1774594928252,0.17717093,2.111686,9.907207,-0.057421334,-0.02321288,0.0036651916,-5.04,12.48,-23.699999
1774594928263,0.1388637,2.1164744,10.012551,-0.04520403,-0.039095376,0.04153884,-4.74,12.42,-23.039999
1774594928273,0.1340753,2.1452048,10.127473,-0.040317107,-0.05009095,0.06841691,-4.68,12.0,-22.98
1774594928284,0.24420857,2.3415294,10.314221,-0.021991149,-0.064751714,0.105068825,-4.2599998,12.3,-23.1
1774594928294,0.7326257,3.0023289,10.25676,-0.021991149,-0.04520403,0.059864793,-3.8999999,12.12,-22.56
1774594928304,0.7661445,2.8682537,10.175357,-0.07696902,-0.02687807,-0.008552114,-3.1799998,13.08,-22.74
1774594928315,0.49320555,2.27928,10.280702,-0.16982053,-0.015882496,-0.10140363,-3.36,12.96,-22.859999
1774594928326,-0.15801731,0.78529817,11.133038,-0.33964106,-0.119729586,-0.12461651,-4.02,13.32,-23.34
1774594928337,-0.07182605,0.14844051,11.947066,-0.42760566,-0.21868975,-0.0720821,-4.44,13.259999,-23.1
1774594928348,0.17717093,-0.23942018,12.727576,-0.48502702,-0.29443705,-0.021991149,-4.5,13.5,-23.4
1774594928358,0.5267244,-0.7326257,14.135366,-0.46303585,-0.34574974,0.042760566,-4.08,13.74,-22.439999
1774594928371,0.6991069,-0.78529817,14.4849205,-0.37995818,-0.34330627,0.07574729,-4.38,13.5,-22.14
1774594928382,1.0534488,-0.22984336,14.470555,-0.16126843,-0.2761111,0.14538592,-4.92,13.5,-22.439999
1774594928394,1.2737153,0.22505496,13.958196,-0.05009095,-0.204029,0.16371189,-5.46,13.74,-22.38
1774594928405,1.3982137,0.545878,13.364434,0.009773844,-0.11728613,0.13072516,-5.52,14.16,-22.38
1774594928416,0.59855044,-0.1340753,12.172121,-0.02565634,0.010995574,-0.0061086523,-5.52,14.04,-21.9
1774594928426,-0.12449849,-1.0199299,12.004527,-0.0720821,0.034208454,-0.032986723,-6.18,13.5,-23.16
1774594928436,-0.8283938,-1.8914193,12.196063,-0.07452556,0.019547688,0.0012217305,-5.7,13.799999,-23.699999
1774594928447,-1.2497733,-2.360683,12.445061,0.12217305,-0.035430185,0.13194689,-5.94,13.08,-23.519999
1774594928457,-1.1444284,-2.3415294,11.975797,0.2932153,-0.061086524,0.18325958,-5.04,13.799999,-23.16
1774594928468,-0.9816227,-2.3319526,11.180922,0.46670106,-0.073303826,0.21013765,-5.1,13.38,-22.32
1774594928480,-0.92895025,-2.4468741,9.461885,0.7049385,-0.13316862,0.21624629,-4.38,14.46,-22.68
1774594928492,-0.93852705,-2.4756045,8.690952,0.7672467,-0.17837265,0.22235495,-4.14,14.28,-22.32
1774594928503,-0.7374141,-2.504335,7.5465236,0.70616025,-0.28221974,0.22602014,-4.2599998,14.16,-22.439999
1774594928513,-0.56982,-2.4756045,7.326257,0.6035349,-0.32986724,0.21991149,-4.74,13.559999,-22.439999
1774594928524,-0.4213795,-2.4372973,7.311892,0.47525316,-0.3359759,0.20647246,-4.56,13.32,-22.5
1774594928534,-0.33039984,-2.3415294,7.7189064,0.27366763,-0.23090707,0.19058995,-4.44,13.139999,-22.859999
1774594928544,-0.40222588,-2.3654714,7.8386164,0.19303341,-0.13805555,0.19303341,-4.08,13.32,-23.4
1774594928554,-0.4405331,-2.3558946,7.8912888,0.14294247,-0.07696902,0.2003638,-4.38,13.32,-23.58
1774594928565,-0.4261679,-2.2457612,7.9248075,0.09285152,-0.0036651916,0.21380283,-4.3199997,13.259999,-23.699999
1774594928575,-0.38307226,-2.006341,7.666234,-0.035430185,0.12095132,0.204029,-5.2799997,12.3,-23.939999
1774594928586,-0.49320555,-2.0111294,7.61835,-0.1001819,0.14782938,0.19792034,-6.06,11.88,-24.6
1774594928596,-0.59855044,-2.0494366,7.6614456,-0.19425514,0.172264,0.19425514,-5.94,12.179999,-24.72
1774594928607,-0.59855044,-1.9919758,7.9822683,-0.34697145,0.17104226,0.20280726,-5.52,12.059999,-25.08
1774594928618,-0.5315128,-1.8195933,8.365341,-0.39706242,0.13194689,0.19547687,-4.5,12.42,-24.72
1774594928628,-0.45489833,-1.6663644,8.767567,-0.41416663,0.095294975,0.18448131,-4.92,11.46,-24.06
1774594928638,-0.21547815,-1.412579,9.466674,-0.41172317,0.10140363,0.16493362,-3.84,12.54,-23.46
1774594928648,-0.090979666,-1.2258313,9.744401,-0.38973203,0.12339478,0.15149458,-4.3199997,12.42,-23.16
1774594928658,-0.08140286,-1.1013328,10.022128,-0.3640757,0.15149458,0.14660765,-3.8999999,13.139999,-23.46
1774594928703,0.16280572,-1.0773908,10.328587,-0.0061086523,0.1160644,0.095294975,-4.68,12.96,-24.42
1774594928714,0.1340753,-1.1923125,10.151415,0.07696902,0.057421334,0.06719518,-5.04,12.96,-24.119999
1774594928725,0.033518825,-1.3982137,9.639056,0.16982053,-0.030543262,0.02076942,-4.2599998,13.679999,-23.82
1774594928736,0.009576807,-1.4173675,9.461885,0.19303341,-0.06841691,0.004886922,-4.3199997,13.74,-23.519999
1774594928747,0.02873042,-1.4556746,9.260772,0.2003638,-0.087964594,-0.012217305,-3.4199998,13.98,-23.64
1774594928757,0.11971009,-1.4173675,9.131485,0.19547687,-0.09162979,-0.02076942,-3.6599998,13.679999,-23.88
1774594928768,0.35434186,-1.2497733,9.102755,0.1600467,-0.058643065,-0.073303826,-2.9399998,14.5199995,-24.06
1774594928779,0.22984336,-1.4030021,8.968679,0.13194689,-0.02321288,-0.09773844,-3.24,14.46,-23.939999
1774594928789,0.033518825,-1.5035586,8.829816,0.10995574,-0.012217305,-0.105068825,-2.8799999,14.82,-23.46
1774594928799,-0.21068975,-1.5131354,8.949526,0.05009095,0.028099801,-0.09285152,-3.54,14.34,-24.18
1774594928809,-0.29209262,-1.5514427,8.939949,0.043982297,0.052534413,-0.08552113,-4.02,13.799999,-24.48
1774594928820,-0.33039984,-1.5370775,8.676587,0.03176499,0.064751714,-0.07819075,-4.3199997,13.08,-24.6
1774594928833,0.062249243,-1.1587936,8.480263,-0.09773844,-0.007330383,-0.10629055,-4.2,12.84,-24.0
1774594928844,0.24899697,-1.1109096,8.820239,-0.14782938,0.0720821,-0.13072516,-3.6599998,13.62,-23.64
1774594928855,-0.076614454,-1.1731589,8.848969,-0.22113322,0.1441642,-0.16615535,-3.48,13.98,-23.039999
1774594928865,-0.1436521,-1.1348516,8.968679,-0.24801129,0.13561209,-0.15882497,-3.48,13.86,-23.46
1774594928876,-0.15322891,-1.0247183,9.155427,-0.2724459,0.11484267,-0.15882497,-3.8999999,13.679999,-23.88
1774594928886,-0.033518825,-0.6943185,9.619903,-0.2883284,0.10629055,-0.18203785,-3.72,14.639999,-24.66
1774594928896,-0.05267244,-0.63206923,9.744401,-0.27977628,0.111177474,-0.20158553,-3.6,14.82,-24.359999
1774594928906,-0.16280572,-0.6368576,9.878476,-0.27366763,0.13439035,-0.22357668,-3.4199998,14.88,-24.06
1774594928916,-0.29209262,-0.7182605,9.950302,-0.2565634,0.15882497,-0.2321288,-3.3,15.12,-23.88
1774594928928,-0.5315128,-0.90979666,10.070012,-0.21991149,0.15393804,-0.22479841,-3.1799998,15.24,-23.699999
1774594928945,-0.50757074,-0.92416185,10.218452,-0.15882497,0.15271631,-0.19547687,-3.0,15.9,-24.119999
1774594928956,-0.29209262,-0.8379706,10.19451,-0.096516706,0.12339478,-0.17592919,-3.8999999,14.82,-23.82
1774594928966,-0.17717093,-0.7230489,10.103531,-0.080634214,0.095294975,-0.17470746,-3.72,14.7,-23.16
1774594928975,-0.062249243,-0.60333884,10.0748005,-0.073303826,0.06352998,-0.17959438,-4.02,14.16,-23.1
1774594928986,-0.0047884034,-0.58418524,10.180145,-0.06352998,0.017104227,-0.18692477,-3.8999999,14.5199995,-22.8
1774594928996,-0.033518825,-0.59855044,10.352529,-0.04520403,-0.0036651916,-0.18570304,-3.3,15.12,-23.64
1774594929006,0.0,-0.40222588,10.577583,0.004886922,0.014660766,-0.17959438,-3.54,14.82,-23.64
1774594929016,-0.062249243,-0.272939,10.520123,0.030543262,0.04642576,-0.18692477,-3.48,15.12,-23.34
1774594929026,-0.15801731,-0.23463176,10.43872,0.05009095,0.073303826,-0.19425514,-3.54,15.299999,-23.16
1774594929037,-0.39743748,-0.25378537,10.338163,0.07941248,0.13316862,-0.1966986,-3.48,15.78,-23.16
1774594929047,-0.47884035,-0.24899697,10.309433,0.09285152,0.14782938,-0.18570304,-3.6,15.599999,-23.58
1774594929057,-0.47405192,-0.15801731,10.299856,0.10629055,0.15149458,-0.172264,-3.4199998,15.42,-23.279999
1774594929067,-0.4165911,-0.047884032,10.237606,0.112399206,0.14905111,-0.16737708,-3.24,15.24,-23.4
1774594929077,-0.45489833,-0.02873042,10.16578,0.12217305,0.14172074,-0.1685988,-2.8799999,14.94,-23.699999
1774594929087,-0.5650316,-0.1340753,10.175357,0.119729586,0.14172074,-0.16249016,-3.12,14.82,-24.119999
1774594929097,-0.6607997,-0.23942018,10.232818,0.118507855,0.14782938,-0.14782938,-3.72,14.759999,-23.88
1774594929108,-0.7613561,-0.2873042,10.295067,0.13561209,0.15393804,-0.12583824,-3.6599998,15.24,-23.82
1774594929119,-0.8714894,-0.22026655,10.223241,0.20158553,0.14905111,-0.08552113,-3.36,15.66,-24.06
1774594929129,-0.8379706,-0.14844051,10.113108,0.25411993,0.1563815,-0.061086524,-2.52,15.719999,-24.24
1774594929139,-0.7422025,-0.05746084,9.940725,0.30543262,0.14172074,-0.04153884,-2.82,14.759999,-23.76
1774594929149,-0.6943185,-0.05267244,9.782708,0.35185838,0.12217305,-0.02321288,-3.12,14.46,-23.699999
1774594929159,-0.60812724,-0.110133275,9.3661175,0.408058,0.09040806,0.02321288,-3.3,14.099999,-23.76
1774594929169,-0.51235914,-0.1388637,9.112331,0.42149702,0.061086524,0.052534413,-3.12,14.34,-24.06
1774594929179,-0.37349546,-0.15801731,8.848969,0.42149702,0.021991149,0.07452556,-3.12,13.62,-23.88
1774594929189,-0.08619126,-0.12928689,8.6813755,0.41172317,-0.04886922,0.103847094,-3.54,12.66,-23.76
1774594929199,0.5793968,-0.009576807,8.623915,0.36896262,-0.18203785,0.12583824,-3.84,12.66,-24.66
1774594929210,0.8810662,0.11971009,8.652645,0.35308012,-0.21135938,0.1160644,-3.6599998,13.2,-24.6
1774594929220,1.0630256,0.25378537,8.599973,0.3359759,-0.2321288,0.08552113,-3.4199998,13.44,-24.779999
1774594929231,1.2306197,0.56982,8.288726,0.29077184,-0.24556783,0.017104227,-3.1799998,13.62,-24.18
1774594929241,1.2689269,0.7278373,8.101978,0.2443461,-0.24556783,-0.02321288,-3.3,13.259999,-24.42
1774594929251,1.2785037,0.89064306,7.991845,0.16493362,-0.23335053,-0.06963864,-3.36,13.799999,-24.359999
1774594929261,1.3024458,1.2018893,8.135497,-0.030543262,-0.2003638,-0.16371189,-2.7,14.16,-24.42
1774594929272,1.2114661,1.2258313,8.422802,-0.15027285,-0.1685988,-0.22235495,-2.82,14.219999,-24.06
1774594929282,0.93852705,1.1779473,8.920795,-0.2565634,-0.118507855,-0.2687807,-3.36,13.559999,-24.119999
1774594929292,0.6751649,1.0726024,9.437943,-0.3115413,-0.07086037,-0.2883284,-4.02,12.96,-24.0
1774594929303,0.21068975,0.89543146,10.328587,-0.3811799,0.09162979,-0.30665436,-3.84,13.44,-23.939999
1774594929313,-0.04309563,0.866701,10.7116585,-0.36896262,0.16982053,-0.30298916,-3.9599998,14.16,-23.76
1774594929324,-0.30166942,0.79008657,10.955867,-0.3371976,0.22479841,-0.2932153,-3.78,14.34,-23.64
1774594929334,-0.8810662,0.7565677,10.888829,-0.1881465,0.2968805,-0.2443461,-4.2599998,14.099999,-24.18
1774594929344,-1.0390835,0.78529817,10.764331,-0.1282817,0.28221974,-0.22479841,-4.14,13.679999,-24.18
1774594929354,-1.1923125,0.80924016,10.625467,-0.05375614,0.24678956,-0.1966986,-4.08,14.099999,-24.3
1774594929366,-1.5179238,0.842759,10.342952,0.073303826,0.13683382,-0.13927728,-3.72,14.099999,-23.939999
1774594929376,-1.6472107,0.8283938,10.251971,0.112399206,0.1001819,-0.105068825,-3.3,14.4,-23.88
1774594929386,-1.7142484,0.8858546,10.1226845,0.15027285,0.059864793,-0.05497787,-3.4199998,13.799999,-23.699999
1774594929397,-1.6807296,0.94331545,9.935937,0.17348573,0.02443461,-0.007330383,-3.6,13.86,-24.3
1774594929407,-1.4939818,0.9816227,9.734824,0.17959438,-0.009773844,0.080634214,-3.6,14.34,-24.24
1774594929417,-1.2545617,1.0247183,9.65821,0.17470746,-0.03176499,0.1282817,-3.6599998,14.16,-24.24
1774594929428,-0.9768343,1.0582372,9.643845,0.17959438,-0.05009095,0.16493362,-3.72,13.799999,-23.699999
1774594929439,-0.50278234,1.067814,9.5385,0.20158553,-0.087964594,0.20891592,-3.6599998,13.5,-23.64
1774594929449,-0.20590134,1.067814,9.428367,0.21868975,-0.11728613,0.22357668,-3.4199998,14.34,-23.76
1774594929460,0.047884032,1.0869676,9.32781,0.2321288,-0.13805555,0.22602014,-3.3,14.04,-23.88
1774594929471,0.45489833,1.1013328,8.973468,0.24801129,-0.172264,0.21746802,-3.6599998,13.62,-24.0
1774594929481,0.641646,1.0869676,8.820239,0.24312437,-0.172264,0.21380283,-3.6599998,13.259999,-24.119999
1774594929493,0.78529817,1.0869676,8.671799,0.23579398,-0.16493362,0.21380283,-3.6599998,13.2,-24.24
1774594929503,1.2354081,1.2306197,8.394072,0.19547687,-0.112399206,0.2003638,-3.06,13.44,-24.72
1774594929513,1.388637,1.3120226,8.298303,0.17959438,-0.1001819,0.18325958,-3.12,13.5,-24.72
1774594929524,1.5849615,1.3982137,8.145074,0.14782938,-0.07941248,0.14538592,-3.48,13.44,-25.14
1774594929534,1.7381904,1.3790601,7.824251,0.02565634,-0.061086524,0.039095376,-3.48,13.86,-25.019999
1774594929545,1.757344,1.3599066,7.848193,-0.03176499,-0.06963864,-0.004886922,-3.6,13.799999,-25.38
1774594929555,1.70946,1.388637,8.087613,-0.10140363,-0.0720821,-0.059864793,-3.3,14.099999,-24.9
1774594929565,1.5466543,1.4030021,8.422802,-0.15149458,-0.057421334,-0.103847094,-3.4199998,13.799999,-24.539999
1774594929575,1.1971009,1.4508862,8.7771435,-0.20158553,-0.010995574,-0.15027285,-2.82,14.219999,-24.48
1774594929587,1.1013328,1.508347,8.829816,-0.22602014,-0.0012217305,-0.16615535,-2.82,14.58,-24.9
1774594929598,1.0773908,1.5610195,8.968679,-0.25045475,-0.015882496,-0.17959438,-3.3,14.7,-25.14
1774594929609,0.9816227,1.6472107,9.433155,-0.2687807,-0.06963864,-0.21380283,-3.84,14.34,-25.26
1774594929620,0.81402856,1.7238252,9.730036,-0.2565634,-0.09285152,-0.23090707,-4.38,13.679999,-24.539999
1774594929632,0.44532153,1.8435353,10.065224,-0.19547687,-0.103847094,-0.2406809,-4.3199997,13.98,-24.779999
1774594929643,0.23942018,1.8866309,10.156203,-0.14538592,-0.1001819,-0.23335053,-5.1,13.0199995,-24.24
1774594929654,0.038307227,1.910573,10.19451,-0.08674286,-0.096516706,-0.21380283,-5.1,13.139999,-24.6
1774594929665,-0.18674773,2.030283,9.983821,0.018325957,-0.0842994,-0.1600467,-4.2599998,14.099999,-24.0
1774594929676,-0.22984336,2.1308396,9.840169,0.06841691,-0.07696902,-0.12461651,-3.84,14.639999,-23.88
1774594929686,-0.16759412,2.255338,9.514558,0.13561209,-0.059864793,-0.062308256,-4.02,14.82,-23.699999
1774594929699,-0.17238252,2.27928,9.380483,0.16249016,-0.05131268,-0.032986723,-4.5,14.4,-23.939999
1774594929710,-0.15322891,2.3080103,9.188946,0.17715092,-0.040317107,-0.009773844,-4.68,14.5199995,-24.539999
1774594929720,-0.21068975,2.2649148,8.810662,0.19181168,-0.0061086523,0.014660766,-5.2799997,13.44,-24.84
1774594929730,-0.30645782,2.1643584,8.619126,0.18448131,0.007330383,0.034208454,-5.3399997,13.2,-24.48
1774594929741,-0.4261679,2.087744,8.532935,0.17715092,0.007330383,0.056199603,-5.1,13.2,-23.699999
1774594929751,-0.46926352,1.9871874,8.485051,0.11362094,0.012217305,0.17104226,-4.5,13.44,-23.76
1774594929762,-0.23463176,2.0685902,8.542512,0.05375614,0.02076942,0.23335053,-4.2599998,13.86,-24.48
1774594929773,-0.033518825,2.1883004,8.662222,-0.007330383,0.036651913,0.27000242,-4.14,13.74,-24.779999
1774594929784,0.5267244,2.72939,9.246407,-0.18448131,0.07696902,0.30787608,-4.7999997,14.04,-24.84
1774594929794,0.770933,3.074155,9.524135,-0.25778514,0.10262536,0.27855456,-5.16,13.259999,-24.06
1774594929806,1.0055647,3.145981,9.89763,-0.37018433,0.13927728,0.19303341,-5.8199997,12.96,-23.64
1774594929816,0.41180268,1.4508862,11.238382,-0.52656585,0.12950343,-0.012217305,-4.5,13.98,-24.18
1774594929827,0.04309563,0.4357447,11.99495,-0.54611355,0.073303826,-0.021991149,-3.9599998,15.059999,-24.48
1774594929837,-0.1436521,-0.11492168,12.751518,-0.54733527,-0.030543262,0.02687807,-3.4199998,15.24,-25.019999
1774594929848,0.090979666,-0.22984336,13.962984,-0.37873647,-0.23701571,0.14782938,-4.2599998,14.759999,-24.359999
1774594929859,0.30645782,-0.39743748,14.226347,-0.25045475,-0.2761111,0.18203785,-4.38,14.46,-24.48
1774594929869,0.49799395,-0.47405192,14.130578,-0.065973446,-0.27488935,0.22113322,-4.2599998,15.24,-24.66
1774594929880,0.90500826,-0.07182605,12.943054,0.204029,-0.2284636,0.2565634,-4.74,15.059999,-24.66
1774594929891,0.9959879,0.30166942,12.152967,0.29077184,-0.18448131,0.23457226,-4.74,15.54,-24.6
1774594929902,0.78050977,0.39743748,10.697293,0.25411993,-0.032986723,0.11362094,-4.7999997,15.24,-24.539999
1774594929912,0.51235914,0.023942016,10.175357,0.172264,0.015882496,0.058643065,-4.2599998,15.24,-24.48
1774594929924,0.095768064,-0.56982,10.065224,0.043982297,0.040317107,0.004886922,-4.74,14.7,-24.48
1774594929935,-0.80445176,-1.685518,10.5680065,-0.11728613,0.037873644,0.009773844,-5.04,14.5199995,-24.0
1774594929946,-0.9624691,-1.8291701,10.888829,-0.13316862,0.015882496,0.06352998,-5.04,14.82,-24.06
1774594929957,-0.89543146,-1.8052281,10.955867,-0.089186326,-0.014660766,0.119729586,-4.7999997,15.059999,-23.88
1774594929968,-0.7613561,-1.7621324,10.620679,0.064751714,-0.13194689,0.17837265,-4.62,14.5199995,-24.3
1774594929979,-0.7086837,-1.7429788,10.342952,0.15271631,-0.1966986,0.19303341,-4.68,14.46,-24.42
1774594929989,-0.6560113,-1.6472107,10.141838,0.21746802,-0.23701571,0.1881465,-5.04,14.16,-24.9
1774594930001,-0.78050977,-1.532289,9.768343,0.25045475,-0.22968534,0.17104226,-4.74,15.36,-25.08
1774594930012,-0.770933,-1.5131354,9.629479,0.2284636,-0.19425514,0.17104226,-5.3399997,14.7,-24.72
1774594930021,-0.51235914,-1.3694834,9.500193,0.13805555,-0.1282817,0.17837265,-5.1,14.94,-24.66
1774594930032,-0.24420857,-1.3120226,9.610326,0.09162979,-0.08674286,0.17104226,-4.92,14.88,-24.84
1774594930043,-0.08619126,-1.3455414,9.667787,0.056199603,-0.039095376,0.15149458,-4.38,15.719999,-24.9
1774594930055,-0.076614454,-1.4652514,9.624691,0.040317107,-0.009773844,0.13561209,-4.3199997,15.78,-24.72
1774594930065,-0.1340753,-1.7525556,9.557653,0.042760566,0.008552114,0.10873401,-3.84,15.299999,-25.019999
1774594930077,-0.16280572,-1.8148049,9.524135,0.07086037,-0.0012217305,0.09773844,-3.9599998,14.82,-25.38
1774594930087,-0.1436521,-1.8387469,9.562442,0.15882497,-0.014660766,0.07086037,-4.5,14.759999,-24.84
1774594930097,-0.16759412,-1.8291701,9.466674,0.22968534,-0.004886922,0.05375614,-4.5,14.94,-24.72
1774594930109,-0.17238252,-1.8195933,9.241618,0.28221974,-0.0036651916,0.042760566,-4.14,15.42,-24.539999
1774594930119,-0.12928689,-1.7669208,8.485051,0.3726278,-0.04153884,0.013439035,-4.3199997,14.4,-24.539999
1774594930130,-0.10055647,-1.7429788,8.202535,0.3555236,-0.052534413,-0.0036651916,-4.8599997,13.74,-25.26
1774594930140,-0.1436521,-1.8100165,8.058883,0.3200934,-0.061086524,-0.014660766,-4.8599997,13.679999,-25.859999
1774594930151,-0.19153613,-1.958457,8.145074,0.17959438,-0.07086037,-0.013439035,-4.74,14.58,-26.099998
1774594930162,-0.1436521,-1.9201498,8.341399,0.10629055,-0.05131268,-0.0061086523,-4.5,14.82,-25.92
1774594930173,-0.019153614,-1.9057846,8.523358,0.061086524,-0.037873644,-0.0036651916,-4.74,14.639999,-25.68
1774594930183,0.10534488,-1.9632454,8.805874,-0.02443461,0.007330383,0.007330383,-5.1,14.16,-26.039999
1774594930193,0.05267244,-1.9967642,8.7532015,-0.04886922,0.007330383,0.015882496,-4.56,14.82,-25.859999
1774594930204,-0.0047884034,-2.0015526,8.738836,-0.081855945,-0.018325957,0.030543262,-5.04,14.16,-26.039999
1774594930214,0.22026655,-1.661576,8.250419,-0.118507855,-0.039095376,0.04520403,-5.1,14.28,-25.859999
1774594930226,0.4165911,-1.4556746,8.738836,-0.18325958,-0.16126843,0.029321533,-5.64,13.5,-25.68
1774594930236,0.5793968,-1.460463,9.241618,-0.23457226,-0.0842994,-0.002443461,-5.1,14.099999,-25.199999
