ts,ax,ay,az,gx,gy,gz,mx,my,mz
1774511937279,0.22026655,0.29688102,6.9000893,0.4288274,0.10629055,-0.064751714,0.29999998,20.58,-40.8
1774511937299,0.8571242,0.7038953,6.301539,-0.2565634,-0.105068825,-0.1441642,0.71999997,20.64,-40.739998
1774511937319,1.0295067,0.545878,7.2544312,-0.70249504,-0.22357668,-0.1441642,0.84,20.22,-40.8
1774511937340,0.7517793,-0.29209262,8.911219,-0.90408057,-0.23579398,-0.14049901,1.26,20.279999,-40.92
1774511937360,0.45489833,-0.45489833,10.007763,-0.9236283,-0.14782938,-0.20769419,0.48,20.16,-40.8
1774511937381,0.05267244,-0.4213795,11.27669,-0.68783426,0.07696902,-0.24678956,0.42,20.58,-40.739998
1774511937401,-0.39264908,-0.36391866,11.621455,-0.68783426,0.07696902,-0.24678956,0.35999998,21.3,-40.68
1774511937422,-0.56982,-0.23463176,10.70687,-0.17592919,0.1001819,-0.15271631,0.24,21.779999,-40.68
1774511937442,-0.39743748,0.35913026,9.911995,-0.047647487,0.057421334,-0.14782938,0.0,22.08,-40.62
1774511937461,-0.2825158,0.6512229,9.375694,0.002443461,0.007330383,-0.095294975,0.06,22.8,-40.02
1774511937481,-0.20111294,0.6368576,9.059659,0.017104227,-0.007330383,-0.029321533,-0.06,23.16,-39.899998
1774511937501,-0.12928689,0.58418524,8.714894,-0.04642576,-0.008552114,0.021991149,-0.84,22.68,-39.899998
1774511937522,0.0047884034,0.5554548,8.652645,-0.14782938,0.0012217305,0.052534413,-0.35999998,23.22,-39.96
1774511937543,0.01436521,0.34955344,8.853758,-0.2125811,-0.036651913,0.09773844,-0.53999996,22.56,-40.079998
1774511937563,0.15801731,0.60333884,9.629479,-0.21868975,-0.059864793,0.13927728,-0.35999998,22.619999,-39.84
1774511937584,0.090979666,0.7613561,9.945514,-0.2125811,-0.05131268,0.118507855,0.06,22.98,-39.6
1774511937604,-0.05746084,0.6607997,10.271125,-0.16249016,-0.05009095,0.119729586,-0.48,22.68,-39.3
1774511937625,-0.110133275,0.80924016,10.390836,-0.07819075,-0.019547688,0.15149458,-1.1999999,22.38,-38.579998
1774511937646,-0.12928689,0.8379706,10.491392,-0.0012217305,-0.0061086523,0.16249016,-1.62,21.84,-38.579998
1774511937667,-0.22984336,0.7230489,10.773908,0.06841691,-0.013439035,0.18325958,-1.14,22.26,-38.579998
